nodes,edges,avg_degree,max_degree,density,diameter,radius,clustering,avg_shortest_path,degree_centrality_mean,degree_centrality_max,betweenness_mean,closeness_mean,centralization,avg_temporal_weight,diffusion_speed,branching_factor,leaf_ratio,label
33.0,32.0,1.9393939393939394,8.0,0.06060606060606061,4.0,2.0,0.0,3.0681818181818183,0.06060606060606061,0.25,0.06671554252199413,0.33397664757078455,0.20161290322580644,1.21709259186873,0.6537744882186095,6.4,0.8484848484848485,rumor
33.0,32.0,1.9393939393939394,5.0,0.06060606060606061,6.0,3.0,0.0,3.8863636363636362,0.06060606060606061,0.15625,0.09310850439882697,0.265245003969282,0.10181451612903226,1.365252974894478,0.7792459089711699,3.2,0.696969696969697,rumor
33.0,32.0,1.9393939393939394,11.0,0.06060606060606061,4.0,2.0,0.0,2.9507575757575757,0.06060606060606061,0.34375,0.06292766373411535,0.3481380494813525,0.3014112903225806,1.2248662850285217,0.6354777448981366,6.4,0.8484848484848485,rumor
33.0,32.0,1.9393939393939394,5.0,0.06060606060606061,5.0,3.0,0.0,3.640151515151515,0.06060606060606061,0.15625,0.0851661779081134,0.28246106260518,0.10181451612903226,1.1216811709015075,0.6375604935771285,3.5555555555555554,0.7272727272727273,rumor
35.0,34.0,1.9428571428571428,5.0,0.05714285714285714,6.0,3.0,0.0,4.067226890756302,0.057142857142857134,0.14705882352941177,0.09294626941685764,0.2530089266098143,0.09536541889483066,1.3101935645590561,0.7107138378999088,3.090909090909091,0.6857142857142857,rumor
32.0,31.0,1.9375,5.0,0.0625,6.0,3.0,0.0,3.663306451612903,0.0625,0.16129032258064516,0.0887768817204301,0.28157078334379065,0.1053763440860215,1.3555147381317798,0.7844325709531715,3.1,0.6875,rumor
29.0,28.0,1.9310344827586208,5.0,0.06896551724137931,6.0,3.0,0.0,3.87192118226601,0.06896551724137931,0.17857142857142855,0.1063674511950374,0.2661437611540223,0.11772486772486772,1.3372834337007282,0.750458844306284,2.8,0.6551724137931034,rumor
14.0,13.0,1.8571428571428572,13.0,0.14285714285714285,2.0,1.0,0.0,1.8571428571428572,0.14285714285714285,1.0,0.07142857142857142,0.5542857142857142,1.0,1.3870564963855487,0.7792708832130789,13.0,0.9285714285714286,rumor
25.0,24.0,1.92,5.0,0.08,6.0,3.0,0.0,3.84,0.07999999999999999,0.20833333333333331,0.12347826086956522,0.2687722772547706,0.1394927536231884,1.4575335469161435,0.8093088835093575,3.0,0.68,rumor
26.0,25.0,1.9230769230769231,9.0,0.07692307692307693,4.0,2.0,0.0,2.8276923076923075,0.07692307692307693,0.36,0.07615384615384616,0.36349869788610545,0.3066666666666667,1.2014544920819727,0.6678239878416549,6.25,0.8461538461538461,rumor
32.0,31.0,1.9375,31.0,0.0625,2.0,1.0,0.0,1.9375,0.06249999999999999,1.0,0.03125,0.5235655737704918,1.0,1.3591170682550382,0.827450300117109,31.0,0.96875,rumor
20.0,19.0,1.9,5.0,0.1,5.0,3.0,0.0,3.110526315789474,0.09999999999999998,0.2631578947368421,0.11725146198830409,0.3330644821424963,0.18128654970760233,1.4277271486850394,0.8428011800199814,3.1666666666666665,0.7,rumor
12.0,11.0,1.8333333333333333,5.0,0.16666666666666666,5.0,3.0,0.0,2.712121212121212,0.16666666666666666,0.4545454545454546,0.17121212121212123,0.3820909172023937,0.34545454545454546,1.099429408777356,0.5946284896050823,2.75,0.6666666666666666,rumor
13.0,12.0,1.8461538461538463,12.0,0.15384615384615385,2.0,1.0,0.0,1.8461538461538463,0.1538461538461538,1.0,0.07692307692307693,0.5585284280936453,1.0,1.315758111760287,0.773282632899239,12.0,0.9230769230769231,rumor
15.0,14.0,1.8666666666666667,5.0,0.13333333333333333,4.0,2.0,0.0,2.8380952380952382,0.13333333333333333,0.3571428571428571,0.14139194139194142,0.3665493011070224,0.2582417582417582,1.2204516053575094,0.753965391933121,2.8,0.6666666666666666,rumor
31.0,30.0,1.935483870967742,30.0,0.06451612903225806,2.0,1.0,0.0,1.935483870967742,0.06451612903225809,1.0,0.03225806451612903,0.5243302351011482,1.0,1.5395410747248652,0.9459087833509114,30.0,0.967741935483871,rumor
30.0,29.0,1.9333333333333333,5.0,0.06666666666666667,6.0,3.0,0.0,3.9977011494252874,0.06666666666666668,0.1724137931034483,0.10706075533661741,0.2570227419101754,0.11330049261083744,1.3346853900505942,0.754487633487254,3.2222222222222223,0.7,rumor
15.0,14.0,1.8666666666666667,14.0,0.13333333333333333,2.0,1.0,0.0,1.8666666666666667,0.13333333333333333,1.0,0.06666666666666667,0.5506172839506172,1.0,1.2889688276801612,0.7576789229341773,14.0,0.9333333333333333,rumor
24.0,23.0,1.9166666666666667,9.0,0.08333333333333333,4.0,2.0,0.0,2.7065217391304346,0.08333333333333333,0.3913043478260869,0.0775691699604743,0.37958382089857884,0.3359683794466403,1.1230200813857354,0.6356535503461771,5.75,0.8333333333333334,rumor
33.0,32.0,1.9393939393939394,32.0,0.06060606060606061,2.0,1.0,0.0,1.9393939393939394,0.06060606060606061,1.0,0.030303030303030304,0.5228475228475228,1.0,1.4139201576801639,0.8326274694063773,32.0,0.9696969696969697,rumor
33.0,32.0,1.9393939393939394,5.0,0.06060606060606061,6.0,3.0,0.0,3.9583333333333335,0.06060606060606061,0.15625,0.09543010752688173,0.2610252933575986,0.10181451612903226,1.2927121559079027,0.7281086980486573,2.909090909090909,0.6666666666666666,rumor
30.0,29.0,1.9333333333333333,10.0,0.06666666666666667,4.0,2.0,0.0,2.8850574712643677,0.06666666666666668,0.3448275862068966,0.06732348111658457,0.3550118417660633,0.29802955665024633,1.1776229884982181,0.6359390307377393,7.25,0.8666666666666667,rumor
30.0,29.0,1.9333333333333333,9.0,0.06666666666666667,4.0,2.0,0.0,2.942528735632184,0.06666666666666668,0.3103448275862069,0.069376026272578,0.34781995268492055,0.2610837438423645,1.2194599628052478,0.674991677501721,7.25,0.8666666666666667,rumor
27.0,26.0,1.9259259259259258,26.0,0.07407407407407407,2.0,1.0,0.0,1.9259259259259258,0.07407407407407408,1.0,0.037037037037037035,0.5279593318809005,1.0,1.3013294553098085,0.7644073045367528,26.0,0.9629629629629629,rumor
32.0,31.0,1.9375,5.0,0.0625,7.0,4.0,0.0,4.241935483870968,0.0625,0.16129032258064516,0.10806451612903226,0.24327679498582255,0.1053763440860215,1.197585669310819,0.6792882969173661,2.8181818181818183,0.65625,rumor
14.0,13.0,1.8571428571428572,13.0,0.14285714285714285,2.0,1.0,0.0,1.8571428571428572,0.14285714285714285,1.0,0.07142857142857142,0.5542857142857142,1.0,1.559019985595175,0.9295182889317445,13.0,0.9285714285714286,rumor
21.0,20.0,1.9047619047619047,20.0,0.09523809523809523,2.0,1.0,0.0,1.9047619047619047,0.09523809523809523,1.0,0.047619047619047616,0.536019536019536,1.0,1.314492803836923,0.7801893206082112,20.0,0.9523809523809523,rumor
30.0,29.0,1.9333333333333333,12.0,0.06666666666666667,4.0,2.0,0.0,2.9655172413793105,0.06666666666666668,0.41379310344827586,0.07019704433497537,0.3449113530591052,0.37192118226600984,1.2622212379108644,0.7193553019044949,7.25,0.8666666666666667,rumor
15.0,14.0,1.8666666666666667,8.0,0.13333333333333333,4.0,2.0,0.0,2.380952380952381,0.13333333333333333,0.5714285714285714,0.10622710622710624,0.4342648996357437,0.5054945054945055,1.4790257552510417,0.8288506731201256,4.666666666666667,0.8,rumor
34.0,33.0,1.9411764705882353,33.0,0.058823529411764705,2.0,1.0,0.0,1.9411764705882353,0.0588235294117647,1.0,0.029411764705882353,0.5221719457013575,1.0,1.3488420165350485,0.7893622243410001,33.0,0.9705882352941176,rumor
34.0,33.0,1.9411764705882353,5.0,0.058823529411764705,7.0,4.0,0.0,4.491978609625669,0.058823529411764705,0.15151515151515152,0.10912433155080214,0.22897320272632124,0.09848484848484848,1.2983192217191806,0.7529408299426935,3.0,0.6764705882352942,rumor
20.0,19.0,1.9,5.0,0.1,5.0,3.0,0.0,3.2473684210526317,0.09999999999999998,0.2631578947368421,0.12485380116959063,0.3186523433757911,0.18128654970760233,1.3909603347358124,0.7949243663292955,3.1666666666666665,0.7,rumor
16.0,15.0,1.875,15.0,0.125,2.0,1.0,0.0,1.875,0.125,1.0,0.0625,0.5474137931034484,1.0,1.352075846302297,0.8070938183329518,15.0,0.9375,rumor
27.0,26.0,1.9259259259259258,26.0,0.07407407407407407,2.0,1.0,0.0,1.9259259259259258,0.07407407407407408,1.0,0.037037037037037035,0.5279593318809005,1.0,1.2923742414122736,0.7640830690603078,26.0,0.9629629629629629,rumor
30.0,29.0,1.9333333333333333,10.0,0.06666666666666667,4.0,2.0,0.0,3.0022988505747126,0.06666666666666668,0.3448275862068966,0.07151067323481118,0.34036236860447555,0.29802955665024633,1.282915076293216,0.6857629782694324,7.25,0.8666666666666667,rumor
35.0,34.0,1.9428571428571428,11.0,0.05714285714285714,4.0,2.0,0.0,2.9949579831932773,0.05714285714285713,0.3235294117647059,0.060453272217978096,0.34228810878537297,0.2825311942959002,1.2306875251489797,0.6602038611679076,6.8,0.8571428571428571,rumor
14.0,13.0,1.8571428571428572,8.0,0.14285714285714285,4.0,2.0,0.0,2.5384615384615383,0.14285714285714285,0.6153846153846154,0.12820512820512822,0.4080546224014558,0.5512820512820514,1.4751780457026378,0.8808050868306844,4.333333333333333,0.7857142857142857,rumor
35.0,34.0,1.9428571428571428,34.0,0.05714285714285714,2.0,1.0,0.0,1.9428571428571428,0.05714285714285713,1.0,0.028571428571428567,0.5215351812366738,1.0,1.5139458155989542,0.8874857892055887,34.0,0.9714285714285714,rumor
33.0,32.0,1.9393939393939394,8.0,0.06060606060606061,4.0,2.0,0.0,3.071969696969697,0.06060606060606061,0.25,0.0668377321603128,0.33357381810022946,0.20161290322580644,1.2439283142044995,0.6482566500707136,6.4,0.8484848484848485,rumor
33.0,32.0,1.9393939393939394,32.0,0.06060606060606061,2.0,1.0,0.0,1.9393939393939394,0.06060606060606061,1.0,0.030303030303030304,0.5228475228475228,1.0,1.248438594003905,0.7183890983789909,32.0,0.9696969696969697,rumor
30.0,29.0,1.9333333333333333,5.0,0.06666666666666667,7.0,4.0,0.0,4.23448275862069,0.06666666666666668,0.1724137931034483,0.11551724137931035,0.24378920590637654,0.11330049261083744,1.2086526024766857,0.6890810986370894,2.6363636363636362,0.6333333333333333,rumor
35.0,34.0,1.9428571428571428,5.0,0.05714285714285714,6.0,3.0,0.0,4.084033613445378,0.05714285714285714,0.14705882352941177,0.09345556404379933,0.252805749825471,0.09536541889483066,1.2499239514377165,0.7208183838720109,2.8333333333333335,0.6571428571428571,rumor
22.0,21.0,1.9090909090909092,5.0,0.09090909090909091,6.0,3.0,0.0,3.4935064935064934,0.09090909090909091,0.23809523809523808,0.1246753246753247,0.29667363913282074,0.1619047619047619,1.282584927414764,0.7365808612007326,2.625,0.6363636363636364,rumor
17.0,16.0,1.8823529411764706,16.0,0.11764705882352941,2.0,1.0,0.0,1.8823529411764706,0.11764705882352941,1.0,0.058823529411764705,0.5445920303605313,1.0,1.4064510592537136,0.8045233128777746,16.0,0.9411764705882353,rumor
29.0,28.0,1.9310344827586208,12.0,0.06896551724137931,4.0,2.0,0.0,2.773399014778325,0.06896551724137932,0.42857142857142855,0.06568144499178982,0.3706563857848586,0.3862433862433863,1.1428446502620508,0.6231424979776632,7.0,0.8620689655172413,rumor
32.0,31.0,1.9375,10.0,0.0625,4.0,2.0,0.0,2.967741935483871,0.062499999999999986,0.3225806451612903,0.06559139784946237,0.34602776141455194,0.27741935483870966,1.1701790107932837,0.6212042715884121,6.2,0.84375,rumor
12.0,11.0,1.8333333333333333,11.0,0.16666666666666666,2.0,1.0,0.0,1.8333333333333333,0.16666666666666663,1.0,0.08333333333333333,0.5634920634920634,1.0,1.3923887508844255,0.8372679388848985,11.0,0.9166666666666666,rumor
31.0,30.0,1.935483870967742,12.0,0.06451612903225806,4.0,2.0,0.0,2.8731182795698924,0.06451612903225808,0.4,0.06459028550241008,0.35645845722363645,0.3586206896551724,1.2462031926828454,0.6705894238158532,7.5,0.8709677419354839,rumor
33.0,32.0,1.9393939393939394,32.0,0.06060606060606061,2.0,1.0,0.0,1.9393939393939394,0.06060606060606061,1.0,0.030303030303030304,0.5228475228475228,1.0,1.4176620588653555,0.8421378207582171,32.0,0.9696969696969697,rumor
29.0,28.0,1.9310344827586208,28.0,0.06896551724137931,2.0,1.0,0.0,1.9310344827586208,0.06896551724137932,1.0,0.034482758620689655,0.5260188087774295,1.0,1.2559849260413039,0.7418744567998162,28.0,0.9655172413793104,rumor
31.0,30.0,1.935483870967742,5.0,0.06451612903225806,6.0,3.0,0.0,3.9526881720430107,0.06451612903225808,0.16666666666666666,0.1018168335187245,0.2601097135236744,0.10919540229885057,1.2705659978309685,0.761763504018216,3.0,0.6774193548387096,rumor
24.0,23.0,1.9166666666666667,8.0,0.08333333333333333,4.0,2.0,0.0,2.9057971014492754,0.08333333333333333,0.34782608695652173,0.08662714097496706,0.3533412000356327,0.2885375494071147,1.2240561764893159,0.6539669953313324,5.75,0.8333333333333334,rumor
18.0,17.0,1.8888888888888888,4.0,0.1111111111111111,5.0,3.0,0.0,3.2745098039215685,0.1111111111111111,0.23529411764705882,0.14215686274509803,0.3172289242712948,0.13970588235294118,1.213705424635569,0.6783849535850314,2.4285714285714284,0.6111111111111112,rumor
28.0,27.0,1.9285714285714286,12.0,0.07142857142857142,4.0,2.0,0.0,2.6613756613756614,0.07142857142857142,0.4444444444444444,0.0638990638990639,0.3859053078461709,0.4017094017094017,1.2095457682858783,0.6891864424766502,6.75,0.8571428571428571,rumor
21.0,20.0,1.9047619047619047,5.0,0.09523809523809523,5.0,3.0,0.0,3.2,0.09523809523809523,0.25,0.11578947368421053,0.32347064490732447,0.17105263157894737,1.5547026502281924,0.9392836125035257,3.3333333333333335,0.7142857142857143,rumor
16.0,15.0,1.875,6.0,0.125,4.0,2.0,0.0,2.5833333333333335,0.125,0.4,0.11309523809523811,0.3993132689678742,0.31428571428571433,1.2223776832705275,0.6904103347882202,5.0,0.8125,rumor
26.0,25.0,1.9230769230769231,11.0,0.07692307692307693,4.0,2.0,0.0,2.7415384615384615,0.07692307692307693,0.44,0.07256410256410256,0.37559315568455215,0.39333333333333337,1.2505131818805753,0.6589917777938121,6.25,0.8461538461538461,rumor
34.0,33.0,1.9411764705882353,33.0,0.058823529411764705,2.0,1.0,0.0,1.9411764705882353,0.0588235294117647,1.0,0.029411764705882353,0.5221719457013575,1.0,1.36452354633468,0.8082769338012235,33.0,0.9705882352941176,rumor
20.0,19.0,1.9,8.0,0.1,4.0,2.0,0.0,2.710526315789474,0.09999999999999999,0.42105263157894735,0.09502923976608187,0.37783976489858845,0.3567251461988304,1.2691524144511768,0.6545427850875531,6.333333333333333,0.85,rumor
29.0,28.0,1.9310344827586208,12.0,0.06896551724137931,4.0,2.0,0.0,2.7389162561576357,0.06896551724137932,0.42857142857142855,0.06440430578361613,0.37476473824370093,0.3862433862433863,1.1849522271249182,0.6080856683495506,7.0,0.8620689655172413,rumor
15.0,14.0,1.8666666666666667,9.0,0.13333333333333333,4.0,2.0,0.0,2.323809523809524,0.13333333333333328,0.6428571428571428,0.10183150183150186,0.44589580094170056,0.5879120879120878,1.2931993134626558,0.70548636250132,4.666666666666667,0.8,rumor
16.0,15.0,1.875,8.0,0.125,4.0,2.0,0.0,2.4833333333333334,0.125,0.5333333333333333,0.10595238095238096,0.41680194805194803,0.4666666666666667,1.3664981404380707,0.7431414821964146,5.0,0.8125,rumor
25.0,24.0,1.92,24.0,0.08,2.0,1.0,0.0,1.92,0.08,1.0,0.04,0.5302127659574468,1.0,1.4067124540880414,0.8324076162981622,24.0,0.96,rumor
27.0,26.0,1.9259259259259258,10.0,0.07407407407407407,4.0,2.0,0.0,2.809116809116809,0.07407407407407407,0.38461538461538464,0.07236467236467237,0.3659127521961935,0.3353846153846154,1.4564913032564701,0.8422484601188714,6.5,0.8518518518518519,rumor
15.0,14.0,1.8666666666666667,6.0,0.13333333333333333,4.0,2.0,0.0,2.552380952380952,0.13333333333333328,0.42857142857142855,0.11941391941391943,0.40489337822671156,0.3406593406593406,1.1645011492918338,0.675269892136396,4.666666666666667,0.8,rumor
30.0,29.0,1.9333333333333333,29.0,0.06666666666666667,2.0,1.0,0.0,1.9333333333333333,0.06666666666666668,1.0,0.03333333333333333,0.5251461988304095,1.0,1.3373138178406898,0.7814619256007636,29.0,0.9666666666666667,rumor
16.0,15.0,1.875,5.0,0.125,5.0,3.0,0.0,2.966666666666667,0.125,0.3333333333333333,0.14047619047619048,0.34938112956866674,0.23809523809523808,1.143894307020284,0.6382509386227042,3.0,0.6875,rumor
22.0,21.0,1.9090909090909092,5.0,0.09090909090909091,6.0,3.0,0.0,3.5324675324675323,0.09090909090909091,0.23809523809523808,0.12662337662337664,0.29275329848643106,0.1619047619047619,1.2189960139455462,0.6880114867073185,3.0,0.6818181818181818,rumor
33.0,32.0,1.9393939393939394,9.0,0.06060606060606061,4.0,2.0,0.0,3.015151515151515,0.06060606060606061,0.28125,0.06500488758553274,0.3400288547714919,0.23487903225806453,1.2559729756367397,0.6788156318277792,6.4,0.8484848484848485,rumor
13.0,12.0,1.8461538461538463,12.0,0.15384615384615385,2.0,1.0,0.0,1.8461538461538463,0.1538461538461538,1.0,0.07692307692307693,0.5585284280936453,1.0,1.2932780588700006,0.76483707193817,12.0,0.9230769230769231,rumor
13.0,12.0,1.8461538461538463,6.0,0.15384615384615385,4.0,2.0,0.0,2.4615384615384617,0.1538461538461538,0.5,0.13286713286713286,0.4213269175787132,0.4090909090909091,1.1674674713196798,0.6382444006844313,4.0,0.7692307692307693,rumor
35.0,34.0,1.9428571428571428,5.0,0.05714285714285714,6.0,3.0,0.0,3.942857142857143,0.05714285714285713,0.14705882352941177,0.08917748917748917,0.2610621482725327,0.09536541889483066,1.282646627300269,0.7443035145687104,3.090909090909091,0.6857142857142857,rumor
23.0,22.0,1.9130434782608696,22.0,0.08695652173913043,2.0,1.0,0.0,1.9130434782608696,0.08695652173913042,1.0,0.043478260869565216,0.5328614762386251,1.0,1.3125475418493397,0.7453502338751494,22.0,0.9565217391304348,rumor
30.0,29.0,1.9333333333333333,11.0,0.06666666666666667,4.0,2.0,0.0,2.914942528735632,0.06666666666666668,0.3793103448275862,0.06839080459770115,0.351280413543777,0.33497536945812806,1.2585153712465296,0.6865539446478942,7.25,0.8666666666666667,rumor
23.0,22.0,1.9130434782608696,22.0,0.08695652173913043,2.0,1.0,0.0,1.9130434782608696,0.08695652173913042,1.0,0.043478260869565216,0.5328614762386251,1.0,1.3173034503875607,0.7763921889960095,22.0,0.9565217391304348,rumor
22.0,21.0,1.9090909090909092,21.0,0.09090909090909091,2.0,1.0,0.0,1.9090909090909092,0.09090909090909091,1.0,0.045454545454545456,0.5343680709534367,1.0,1.3444416070143852,0.7942311287340316,21.0,0.9545454545454546,rumor
31.0,30.0,1.935483870967742,5.0,0.06451612903225806,7.0,4.0,0.0,4.2924731182795695,0.06451612903225808,0.16666666666666666,0.1135335558027438,0.24025486524062006,0.10919540229885057,1.4005368752795386,0.7895223106139386,2.727272727272727,0.6451612903225806,rumor
23.0,22.0,1.9130434782608696,9.0,0.08695652173913043,4.0,2.0,0.0,2.6798418972332017,0.08695652173913043,0.4090909090909091,0.07999247129681913,0.382221065954662,0.3528138528138528,1.2928516118777775,0.7191830270557854,7.333333333333333,0.8695652173913043,rumor
35.0,34.0,1.9428571428571428,34.0,0.05714285714285714,2.0,1.0,0.0,1.9428571428571428,0.05714285714285713,1.0,0.028571428571428567,0.5215351812366738,1.0,1.2920761412731137,0.7586638089332658,34.0,0.9714285714285714,rumor
19.0,18.0,1.894736842105263,7.0,0.10526315789473684,4.0,2.0,0.0,2.6315789473684212,0.10526315789473684,0.38888888888888884,0.09597523219814241,0.39065175923049633,0.3169934640522875,1.1265929803109471,0.6125485135310493,6.0,0.8421052631578947,rumor
15.0,14.0,1.8666666666666667,14.0,0.13333333333333333,2.0,1.0,0.0,1.8666666666666667,0.13333333333333333,1.0,0.06666666666666667,0.5506172839506172,1.0,1.2463678662611115,0.73798305602634,14.0,0.9333333333333333,rumor
15.0,14.0,1.8666666666666667,7.0,0.13333333333333333,4.0,2.0,0.0,2.4571428571428573,0.13333333333333333,0.5,0.1120879120879121,0.42123632524453314,0.4230769230769231,1.0880566529739706,0.6235028875784212,4.666666666666667,0.8,rumor
24.0,23.0,1.9166666666666667,10.0,0.08333333333333333,4.0,2.0,0.0,2.7028985507246377,0.08333333333333333,0.43478260869565216,0.07740447957839262,0.3810766263155858,0.38339920948616596,1.08373050035166,0.6198159321113785,5.75,0.8333333333333334,rumor
